"time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource"
2019-06-01 17:55:43,-14.4061,-71.1689,30.95,4.6,"mb",NA,109,3.477,0.86,"us","us70003u6r","2019-08-24T21:17:45.040Z","5km S of Marangani, Peru","earthquake",8.2,3.5,0.064,76,"reviewed","us","us"
2019-05-30 18:55:18,-15.0669,-72.1194,114.07,4.7,"mb",NA,141,3.565,0.88,"us","us70003tc3","2019-08-24T21:17:37.040Z","32km NE of Orcopampa, Peru","earthquake",10.9,7.7,0.045,149,"reviewed","us","us"
2019-05-30 12:09:20,-15.1089,-75.7327,29.31,4.2,"mb",NA,182,3.285,0.76,"us","us70003t6q","2019-08-24T21:17:37.040Z","67km W of Minas de Marcona, Peru","earthquake",8.5,10.1,0.167,10,"reviewed","us","us"
2019-05-30 09:36:46,-15.0319,-75.5804,35,4.4,"mb",NA,158,3.265,0.97,"us","us70003t36","2019-08-24T21:17:36.040Z","54km WNW of Minas de Marcona, Peru","earthquake",9.7,2,0.218,7,"reviewed","us","us"
2019-05-30 09:20:36,-15.2231,-75.8572,10,4.8,"mb",NA,168,3.355,1.01,"us","us70003t32","2019-08-24T21:17:36.040Z","80km W of Minas de Marcona, Peru","earthquake",8.1,1.7,0.116,23,"reviewed","us","us"
2019-05-29 23:40:23,-4.7289,-75.2549,150.87,4.8,"mb",NA,67,3.913,0.77,"us","us70003sz7","2019-08-24T21:17:35.040Z","72km NE of Lagunas, Peru","earthquake",6.2,6.5,0.051,120,"reviewed","us","us"
2019-05-29 04:11:07,-17.7789,-69.7015,151.09,4.2,"mb",NA,83,0.283,0.78,"us","us60003tgj","2019-08-24T21:17:30.040Z","48km SE of Tarata, Peru","earthquake",7.4,5.3,0.136,15,"reviewed","us","us"
2019-05-28 14:41:44,-8.9022,-74.557,140.81,4.5,"mb",NA,78,2.171,0.47,"us","us60003t1j","2019-08-24T21:17:29.040Z","54km SSE of Campoverde, Peru","earthquake",8.7,11,0.127,18,"reviewed","us","us"
2019-05-28 03:28:18,-15.7317,-74.9938,35,4.8,"mb",NA,131,4.132,0.7,"us","us60003sxc","2019-08-24T21:17:27.040Z","52km SW of Acari, Peru","earthquake",8.4,1.9,0.038,209,"reviewed","us","us"
2019-05-28 03:14:36,-12.2949,-77.5612,35,4.6,"mb",NA,153,0.766,0.98,"us","us60003sx9","2019-08-24T21:17:27.040Z","51km WSW of Callao, Peru","earthquake",4.3,1.9,0.064,74,"reviewed","us","us"
2019-05-26 23:42:19,-16.0473,-72.1059,12.55,4.3,"mwr",NA,131,2.86,0.99,"us","us70003v9y","2019-08-13T14:30:51.040Z","10km WSW of Lluta, Peru","earthquake",7.7,7,0.086,13,"reviewed","us","us"
2019-05-26 10:41:15,-13.2249,-75.0452,79.84,4.5,"mb",NA,114,2.142,0.76,"us","us60003sed","2019-08-13T14:30:39.040Z","51km S of Huancavelica, Peru","earthquake",7.9,6.2,0.074,54,"reviewed","us","us"
2019-05-26 07:41:15,-5.8119,-75.2697,122.57,8,"mww",NA,17,3.18,0.84,"us","us60003sc0","2019-12-10T23:56:09.430Z","78km SE of Lagunas, Peru","earthquake",7,4,0.036,75,"reviewed","us","us"
2019-05-25 12:56:26,-8.484,-79.5318,48.34,4.7,"mb",NA,151,4.373,0.77,"us","us60003s39","2019-08-13T14:30:36.040Z","66km SSW of Santiago de Cao, Peru","earthquake",9,7.4,0.049,124,"reviewed","us","us"
2019-05-22 20:49:45,-2.4571,-77.5952,107.16,4.2,"mb",NA,80,1.66,1.37,"us","us70003t9f","2019-08-13T14:30:48.040Z","60km ESE of Macas, Ecuador","earthquake",6.1,14.5,0.167,10,"reviewed","us","us"
2019-05-21 13:37:39,-15.8258,-72.0107,8.33,4.9,"mww",NA,147,2.992,0.7,"us","us70003nxk","2019-08-13T14:30:46.040Z","20km N of Lluta, Peru","earthquake",7.7,4.9,0.066,22,"reviewed","us","us"
2019-05-21 12:55:31,-15.7813,-72.0183,10,4.7,"mb",NA,136,3.025,0.78,"us","us70003nx8","2019-08-13T14:30:46.040Z","25km N of Lluta, Peru","earthquake",9.2,1.8,0.046,142,"reviewed","us","us"
2019-05-18 03:55:39,-4.7728,-74.9872,35,4.5,"mb",NA,88,3.711,1.1,"us","us70003mxi","2019-08-07T22:03:47.040Z","91km ENE of Lagunas, Peru","earthquake",8.1,2,0.102,31,"reviewed","us","us"
2019-05-16 23:49:27,-14.3884,-70.9499,32.05,4.4,"mwr",NA,141,3.311,0.74,"us","us70003mc5","2019-08-07T22:03:43.040Z","17km SE of Mosoc Cancha, Peru","earthquake",8,6.2,0.093,11,"reviewed","us","us"
2019-05-16 14:32:49,-17.7629,-70.076,107.03,5.1,"mww",NA,79,0.593,1.09,"us","us70003m17","2019-08-07T22:03:42.040Z","32km NE of Tacna, Peru","earthquake",7.4,4.3,0.086,13,"reviewed","us","us"
2019-05-16 14:32:49,-17.8136,-70.1711,114.14,5.1,"mww",NA,136,0.577,1.16,"us","usd000a1k6","2019-05-16T17:19:53.837Z","22km NNE of Tacna, Peru","earthquake",7.7,3.8,0.071,19,"reviewed","us","us"
2019-05-16 04:04:56,-2.3498,-76.8933,136.43,4.9,"mb",NA,79,3.005,0.78,"us","us70003lz2","2019-08-07T22:03:40.040Z","136km E of Macas, Ecuador","earthquake",6.1,7.3,0.033,283,"reviewed","us","us"
2019-05-14 02:04:54,-16.012,-74.0231,58.32,4.4,"mb",NA,142,4.625,0.41,"us","us70003ksg","2019-08-07T22:03:33.040Z","90km SE of Acari, Peru","earthquake",9.1,5.7,0.155,12,"reviewed","us","us"
2019-05-14 01:39:28,-18.3519,-70.5758,69.65,4.1,"mb",NA,148,0.222,0.51,"us","us70003ks0","2019-08-07T22:03:33.040Z","31km WNW of Arica, Chile","earthquake",7.9,1.8,0.197,7,"reviewed","us","us"
2019-05-13 12:41:53,-14.0399,-74.4259,80.13,5,"mb",NA,131,3.115,1,"us","us70003kct","2019-08-01T17:15:16.040Z","79km NNW of Puquio, Peru","earthquake",7.8,4.5,0.039,214,"reviewed","us","us"
2019-05-13 07:10:31,-12.1597,-74.8826,89.72,5.2,"mww",NA,39,1.924,0.79,"us","us70003k8m","2019-08-01T17:15:16.040Z","26km N of Pampas, Peru","earthquake",6.5,2.7,0.047,43,"reviewed","us","us"
2019-05-12 21:52:10,-17.6393,-69.504,158.32,4.5,"mb",NA,104,0.054,0.96,"us","us70003k4p","2019-08-01T17:15:15.040Z","59km ESE of Tarata, Peru","earthquake",4.1,6.8,0.105,27,"reviewed","us","us"
2019-05-12 15:19:25,-8.0047,-76.0263,121.11,4.4,"mb",NA,99,2.501,0.71,"us","us70003njt","2019-08-01T17:15:24.040Z","57km ENE of Tocache Nuevo, Peru","earthquake",8.5,7.5,0.073,54,"reviewed","us","us"
2019-05-08 13:47:19,-15.7761,-75.0959,15.34,5.7,"mww",NA,131,4.13,0.73,"us","us70003ib5","2019-08-01T17:15:04.040Z","62km S of Minas de Marcona, Peru","earthquake",6.6,3,0.048,42,"reviewed","us","us"
2019-05-06 06:47:55,-17.0744,-73.6539,10,4.2,"mb",NA,148,4.019,0.6,"us","us70003ll1","2019-07-25T18:54:24.040Z","112km WSW of Camana, Peru","earthquake",10.8,2,0.372,2,"reviewed","us","us"
2019-05-04 19:31:00,-15.0271,-71.7253,130.41,4.2,"mb",NA,121,3.337,0.97,"us","us70003kws","2019-07-25T18:54:17.040Z","58km NNW of Ccolo, Peru","earthquake",10.1,7.5,0.2,7,"reviewed","us","us"
2019-05-02 11:06:08,-5.2425,-77.2531,31.79,4.5,"mb",NA,146,4.651,0.6,"us","us70003fmr","2019-07-25T18:54:08.040Z","76km SW of Barranca, Peru","earthquake",7.2,7.2,0.064,71,"reviewed","us","us"
2019-05-02 03:03:39,-18.3835,-69.4533,122.41,4.4,"mb",NA,72,0.07,0.91,"us","us70003jdc","2019-07-25T18:54:06.040Z","23km SSE of Putre, Chile","earthquake",6.3,3.1,0.144,14,"reviewed","us","us"
2019-04-29 08:07:40,-14.4667,-75.5055,36.85,4.6,"mb",NA,132,2.787,0.98,"us","us70003dtx","2019-07-13T18:42:51.040Z","33km W of Rio Grande, Peru","earthquake",8.2,7.1,0.043,158,"reviewed","us","us"
2019-04-29 03:15:03,-3.8694,-80.3488,71.19,4.1,"mb",NA,131,3.626,1.07,"us","us70003ifw","2019-07-13T18:42:58.040Z","35km SSE of Tumbes, Peru","earthquake",9.4,7.1,0.14,14,"reviewed","us","us"
2019-04-28 12:46:15,-15.6227,-75.0912,39.75,4.4,"mb",NA,169,3.993,0.91,"us","us70003ded","2019-07-13T18:42:48.040Z","45km S of Minas de Marcona, Peru","earthquake",10,10.2,0.134,16,"reviewed","us","us"
2019-04-23 10:16:15,-18.3824,-70.4135,74.48,4.1,"mb",NA,126,0.069,1.34,"us","us70003alj","2019-07-13T18:42:34.040Z","15km NW of Arica, Chile","earthquake",6.6,7.5,0.131,16,"reviewed","us","us"
2019-04-22 01:04:51,-3.2798,-80.4387,38.19,4.8,"mb",NA,92,4.019,0.98,"us","us70003a3g","2019-06-26T20:55:10.040Z","30km NW of Zarumilla, Peru","earthquake",8.4,5.6,0.039,200,"reviewed","us","us"
2019-04-20 07:40:07,-8.0728,-73.8651,183.28,4.1,"mb",NA,71,1.198,1,"us","us70003e36","2019-06-26T20:55:00.040Z","83km ENE of Pucallpa, Peru","earthquake",8.6,8.3,0.146,13,"reviewed","us","us"
2019-04-19 22:12:35,-8.5995,-80.1308,34.04,4.6,"mb",NA,200,2.253,0.86,"us","us70003ck1","2019-06-26T20:54:57.040Z","121km SW of Santiago de Cao, Peru","earthquake",9.9,7.9,0.128,18,"reviewed","us","us"
2019-04-17 15:01:00,-5.0706,-78.1327,49.33,5.1,"mww",NA,64,2.067,0.74,"us","us700037tm","2019-06-26T20:54:47.040Z","68km NNE of La Peca, Peru","earthquake",7.2,6,0.103,9,"reviewed","us","us"
2019-04-16 03:19:30,-8.1098,-71.6863,584.06,4.8,"mb",NA,58,1.077,0.83,"us","us700036s5","2019-06-26T20:54:41.040Z","101km W of Tarauaca, Brazil","earthquake",8.2,6.9,0.028,399,"reviewed","us","us"
2019-04-15 03:11:29,-3.0208,-75.481,140.02,4.5,"mb",NA,79,4.391,1.07,"us","us70003650","2019-06-20T19:03:39.040Z","241km NE of Barranca, Peru","earthquake",7.6,5.9,0.045,146,"reviewed","us","us"
2019-04-11 15:50:31,-13.6837,-76.117,68.51,4.8,"mww",NA,81,1.828,0.76,"us","us700034iq","2019-06-20T19:03:17.040Z","3km ENE of Villa Tupac Amaru, Peru","earthquake",8.1,5.1,0.103,9,"reviewed","us","us"
2019-04-10 13:08:09,-16.0662,-69.58,224.87,4.6,"mb",NA,126,1.41,0.96,"us","us700033mf","2019-06-20T19:03:12.040Z","9km ENE of Ilave, Peru","earthquake",4.8,8,0.097,32,"reviewed","us","us"
2019-04-08 03:23:49,-2.1232,-80.3581,47.02,4.9,"mb",NA,40,1.151,0.85,"us","us2000kc35","2019-06-18T15:50:50.040Z","34km SSW of Pedro Carbo, Ecuador","earthquake",7,4.5,0.026,477,"reviewed","us","us"
2019-04-07 01:15:01,-15.8438,-72.6246,82.15,4.7,"mb",NA,133,3.328,1.36,"us","us2000kbl8","2019-06-18T15:50:39.040Z","68km WNW of Lluta, Peru","earthquake",7.4,6.5,0.056,96,"reviewed","us","us"
2019-04-05 09:45:06,-13.5844,-77.0028,10,4.4,"mb",NA,145,1.595,0.94,"us","us70003517","2019-06-18T15:50:25.040Z","85km WNW of Paracas, Peru","earthquake",8.2,1.9,0.101,28,"reviewed","us","us"
2019-04-03 21:27:24,-16.3874,-71.8288,112.96,4.6,"mb",NA,135,2.43,0.89,"us","us2000k9xq","2019-06-18T15:50:16.040Z","21km SW of Yura, Peru","earthquake",8,13,0.146,14,"reviewed","us","us"
2019-04-03 21:27:24,-16.4155,-71.9182,116.48,4.4,"mb",NA,136,2.458,0.82,"us","us70001jnb","2019-04-03T21:46:45.040Z","31km SW of Yura, Peru","earthquake",8.8,17.2,0.178,9,"reviewed","us","us"
2019-04-03 13:21:43,-2.1776,-77.1632,139.6,4.3,"mb",NA,82,1.961,0.93,"us","us2000k9m8","2019-06-18T15:50:12.040Z","100km ESE of Palora, Ecuador","earthquake",9.4,10,0.128,17,"reviewed","us","us"
2019-04-02 03:36:40,-17.6336,-69.6057,162.65,4.3,"mb",NA,84,0.127,0.84,"us","us2000k8zz","2019-06-18T15:50:02.040Z","48km ESE of Tarata, Peru","earthquake",8,5.9,0.138,15,"reviewed","us","us"
2019-03-31 15:27:57,-9.9668,-79.3227,29,5.5,"mww",NA,153,2.959,0.63,"us","us2000k80u","2019-06-08T20:51:27.040Z","127km SW of Chimbote, Peru","earthquake",8.6,1.9,0.041,56,"reviewed","us","us"
2019-03-31 07:45:23,-15.5386,-70.7192,200.23,4.5,"mb",NA,118,2.36,0.65,"us","us2000kces","2019-06-08T20:51:38.040Z","21km NW of Santa Lucia, Peru","earthquake",6.7,12.3,0.144,14,"reviewed","us","us"
2019-03-28 15:39:56,-2.8442,-76.6752,107.18,4.6,"mb",NA,76,2.606,0.89,"us","us2000k6ki","2019-06-08T20:51:20.040Z","170km ESE of Macas, Ecuador","earthquake",7.2,5.2,0.041,178,"reviewed","us","us"
2019-03-25 14:03:27,-2.3052,-76.5475,141.51,4.4,"mb",NA,66,2.499,0.74,"us","us1000jla5","2019-06-06T18:54:27.040Z","168km ESE of Palora, Ecuador","earthquake",7.5,7.6,0.101,28,"reviewed","us","us"
2019-03-22 12:50:29,-12.6815,-76.6583,44.77,4.6,"mb",NA,61,0.712,0.96,"us","us1000jk8w","2019-06-06T18:54:15.040Z","3km SW of Mala, Peru","earthquake",7.8,5.6,0.07,61,"reviewed","us","us"
2019-03-21 19:47:20,-12.7696,-74.8925,78.38,4.8,"mb",NA,119,2.057,0.71,"us","us1000jjya","2019-06-06T18:54:12.040Z","9km E of Huancavelica, Peru","earthquake",2.9,10.5,0.124,26,"reviewed","us","us"
2019-03-21 10:12:46,-15.4538,-74.3016,79.5,4.4,"mb",NA,161,4.238,0.95,"us","us1000jjpj","2019-06-06T18:54:10.040Z","33km E of Acari, Peru","earthquake",8.9,15.3,0.311,3,"reviewed","us","us"
2019-03-20 16:23:22,-2.7612,-77.3293,32.28,5.1,"mb",NA,45,1.948,0.85,"us","us1000jjan","2019-06-06T18:54:05.040Z","98km ESE of Sucua, Ecuador","earthquake",6.2,3.9,0.028,405,"reviewed","us","us"
2019-03-20 05:41:42,-15.4009,-70.5959,191.19,4.5,"mb",NA,115,2.425,0.77,"us","us1000jj1k","2019-06-06T18:54:04.040Z","25km WSW of Lampa, Peru","earthquake",7.7,4.5,0.041,177,"reviewed","us","us"
2019-03-15 04:36:01,-18.1843,-69.7096,147.08,4.2,"mb",NA,69,0.628,0.55,"us","us1000jkc2","2019-06-01T21:24:28.040Z","15km W of Putre, Chile","earthquake",5.5,6.3,0.216,6,"reviewed","us","us"
2019-03-14 17:18:35,-13.1392,-74.6371,35,4.3,"mb",NA,235,2.438,0.25,"us","us1000jkbf","2019-06-01T21:24:28.040Z","44km W of Ayacucho, Peru","earthquake",12,2,0.202,8,"reviewed","us","us"
2019-03-14 09:02:07,-2.355,-77.0225,113.78,4.5,"mb",NA,71,2.235,1.1,"us","us1000jfe1","2019-06-01T21:24:14.040Z","121km E of Macas, Ecuador","earthquake",5.2,8.8,0.085,40,"reviewed","us","us"
2019-03-12 18:06:30,-14.564,-72.3854,83.92,4.5,"mb",NA,122,4.262,0.96,"us","us1000je8b","2019-06-01T21:24:12.040Z","35km WSW of Santo Tomas, Peru","earthquake",7.9,3.7,0.121,20,"reviewed","us","us"
2019-03-12 12:51:07,-14.9374,-72.4633,87.12,4.5,"mb",NA,124,3.893,0.95,"us","us1000je3g","2019-06-01T21:24:12.040Z","38km NNW of Orcopampa, Peru","earthquake",8.9,9.7,0.094,33,"reviewed","us","us"
2019-03-10 03:41:26,-15.2974,-72.4796,99.41,4.5,"mb",NA,127,3.671,1.12,"us","us1000jd3h","2019-05-24T21:21:24.040Z","15km WSW of Orcopampa, Peru","earthquake",9.3,5.2,0.144,14,"reviewed","us","us"
2019-03-07 04:05:11,-6.3404,-79.2379,41.06,4.9,"mww",NA,61,3.848,0.69,"us","us1000jbpr","2019-05-24T21:21:11.040Z","37km NNE of Chongoyape, Peru","earthquake",7.9,2.5,0.117,7,"reviewed","us","us"
2019-03-05 22:53:25,-9.799,-75.4529,6.37,4.9,"mb",NA,96,2.567,0.54,"us","us1000jb1e","2019-05-24T21:21:06.040Z","83km SE of Tingo Maria, Peru","earthquake",4.5,3.8,0.069,66,"reviewed","us","us"
2019-03-04 11:03:02,-13.5307,-76.5388,40.88,4.4,"mb",NA,146,1.562,0.68,"us","us1000jaaz","2019-05-14T18:36:20.040Z","39km WNW of Pisco, Peru","earthquake",8.9,8.3,0.102,28,"reviewed","us","us"
2019-03-03 08:12:40,-8.6062,-74.4357,148.06,4.2,"mb",NA,107,1.922,0.89,"us","us1000ja2x","2019-05-14T18:36:18.040Z","28km SSE of Pucallpa, Peru","earthquake",6.6,11.1,0.113,22,"reviewed","us","us"
2019-03-01 08:50:42,-14.7131,-70.1546,267,7,"mww",NA,42,2.501,1.13,"us","us1000j96d","2019-05-14T18:36:14.040Z","23km NNE of Azangaro, Peru","earthquake",7.6,1.9,0.033,87,"reviewed","us","us"
2019-02-28 20:43:21,-17.5653,-69.7476,151.47,4.8,"mb",NA,103,0.256,1.02,"us","us1000j8x8","2019-05-14T18:36:13.040Z","31km ESE of Tarata, Peru","earthquake",4.3,5.8,0.047,139,"reviewed","us","us"
2019-02-23 02:40:07,-2.1529,-77.4034,135.12,4.2,"mb",NA,146,2.595,0.87,"us","us1000javt","2019-05-11T17:40:34.040Z","77km SE of Palora, Ecuador","earthquake",11.9,10.2,0.187,8,"reviewed","us","us"
2019-02-22 12:31:39,-8.4587,-75.1601,123.62,4.6,"mb",NA,120,2.536,0.94,"us","us2000jlkg","2019-05-11T17:40:44.040Z","39km W of Campoverde, Peru","earthquake",9.2,9.7,0.063,76,"reviewed","us","us"
2019-02-22 10:40:40,-2.2377,-79.7366,70.89,5.5,"mb",NA,32,0.529,1.08,"us","us2000jlh2","2019-05-11T17:40:44.040Z","11km ESE of Duran, Ecuador","earthquake",7.1,3.5,0.026,509,"reviewed","us","us"
2019-02-22 10:17:23,-2.1862,-77.0505,145,7.5,"mww",NA,15,2.045,1.12,"us","us2000jlfv","2020-01-03T14:31:31.432Z","111km ESE of Palora, Ecuador","earthquake",6.2,1.8,0.026,144,"reviewed","us","us"
2019-02-21 22:17:33,-15.2699,-72.9909,77.17,5.2,"mww",NA,39,3.992,0.74,"us","us2000jla7","2019-05-11T17:40:44.040Z","69km W of Orcopampa, Peru","earthquake",6.6,4.3,0.055,32,"reviewed","us","us"
2019-02-19 08:32:18,-14.579,-75.5934,44.66,4.9,"mb",NA,91,2.848,0.97,"us","us2000jjx5","2019-05-11T17:40:39.040Z","42km W of Rio Grande, Peru","earthquake",7.5,4.7,0.035,258,"reviewed","us","us"
2019-02-19 06:11:42,-11.0476,-75.5248,110.13,4.5,"mb",NA,90,1.593,0.83,"us","us2000jjw0","2019-05-11T17:40:39.040Z","20km WNW of San Ramon, Peru","earthquake",7.6,6.8,0.075,52,"reviewed","us","us"
2019-02-16 23:10:21,-12.114,-74.2055,10,4.3,"mb",NA,92,2.582,1.14,"us","us2000jizi","2019-05-01T22:00:53.040Z","67km NNW of Ayna, Peru","earthquake",6.6,1.9,0.116,21,"reviewed","us","us"
2019-02-14 14:33:16,-12.1674,-74.3097,10,5.5,"mww",NA,65,4.684,0.88,"us","us2000jhyq","2019-05-01T22:00:43.040Z","68km NW of Ayna, Peru","earthquake",8.9,1.8,0.059,28,"reviewed","us","us"
2019-02-14 13:42:50,-3.1854,-80.486,46.92,4.7,"mb",NA,94,3.962,0.98,"us","us2000jhy7","2019-05-01T22:00:43.040Z","42km N of Tumbes, Peru","earthquake",4.6,8.3,0.075,53,"reviewed","us","us"
2019-02-14 04:02:46,-15.1428,-71.6504,117.01,4.4,"mb",NA,141,3.203,0.58,"us","us2000jhqs","2019-05-01T22:00:41.040Z","43km NNW of Ccolo, Peru","earthquake",11.7,9.2,0.092,34,"reviewed","us","us"
2019-02-13 17:03:19,-11.7259,-75.5001,10,4.9,"mb",NA,87,1.339,1.19,"us","us2000jh90","2019-05-01T22:00:39.040Z","5km N of Jauja, Peru","earthquake",6.6,1.9,0.106,28,"reviewed","us","us"
2019-02-10 08:49:05,-14.1778,-75.6863,63.99,4.3,"mb",NA,148,2.451,0.62,"us","us2000jfwe","2019-04-25T15:32:02.040Z","3km ENE of Santiago, Peru","earthquake",5.2,8.6,0.09,35,"reviewed","us","us"
2019-02-09 20:16:21,-15.0234,-70.6472,180.7,4.4,"mb",NA,113,2.786,1.05,"us","us2000jfqu","2019-04-25T15:32:00.040Z","16km SSW of Ayaviri, Peru","earthquake",6.7,8,0.096,31,"reviewed","us","us"
2019-02-07 21:56:35,-10.6559,-78.5115,40.46,4.9,"mb",NA,164,2.105,0.71,"us","us2000jf12","2019-04-25T15:31:52.040Z","74km W of Paramonga, Peru","earthquake",6.9,8.1,0.074,57,"reviewed","us","us"
2019-02-07 17:24:46,-15.6936,-69.7484,238.58,4.4,"mb",NA,180,1.664,0.51,"us","us2000jnct","2019-04-25T15:31:51.040Z","10km NW of Taquile, Peru","earthquake",15.3,8.2,0.162,11,"reviewed","us","us"
2019-02-06 13:39:40,-17.4169,-70.1605,177.82,4.2,"mb",NA,136,0.671,0.47,"us","us2000je66","2019-04-25T15:31:45.040Z","10km NNE of Chipispaya, Peru","earthquake",9.9,7.3,0.236,5,"reviewed","us","us"
2019-02-05 09:53:03,-2.7818,-78.5671,85.71,4.8,"mb",NA,114,0.757,0.75,"us","us2000jdjs","2019-04-25T15:31:41.040Z","27km ENE of Gualaceo, Ecuador","earthquake",6.4,6.7,0.035,250,"reviewed","us","us"
2019-02-04 17:45:48,-2.4081,-79.8348,70,5.8,"mww",NA,47,0.579,1.04,"us","us2000jd8d","2019-04-18T19:09:38.040Z","23km S of Duran, Ecuador","earthquake",7.2,1.5,0.04,61,"reviewed","us","us"
2019-02-03 20:08:36,-16.1871,-74.6484,112.6,4,"mb",NA,160,4.652,0.7,"us","us2000jn8k","2019-04-18T19:09:48.040Z","83km S of Acari, Peru","earthquake",5.2,17.4,0.367,2,"reviewed","us","us"
2019-02-03 09:18:13,-15.1601,-74.8397,40.91,4.1,"mb",NA,148,3.706,1.02,"us","us2000jcpw","2019-04-18T19:09:35.040Z","29km E of Minas de Marcona, Peru","earthquake",9.4,9.8,0.124,19,"reviewed","us","us"
2019-02-03 03:03:10,-2.6511,-78.5322,94.27,4.9,"mb",NA,104,0.747,0.84,"us","us2000jclm","2019-04-18T19:09:34.040Z","34km ENE of Azogues, Ecuador","earthquake",5.8,8,0.033,298,"reviewed","us","us"
2019-01-29 23:35:00,-15.523,-72.3651,111.9,5.5,"mww",NA,67,3.43,0.9,"us","us1000iru6","2019-04-18T19:09:21.040Z","28km S of Orcopampa, Peru","earthquake",9.1,4.2,0.05,39,"reviewed","us","us"
2019-01-28 23:55:51,-15.6128,-73.1832,114.31,4.5,"mb",NA,151,3.861,0.45,"us","us2000j9wp","2019-04-12T17:16:12.040Z","90km SE of Coracora, Peru","earthquake",10.5,15.4,0.27,4,"reviewed","us","us"
2019-01-25 17:40:55,-15.3088,-71.6988,138.34,4.8,"mb",NA,83,3.11,1.31,"us","us2000j8wl","2019-04-12T17:15:04.040Z","31km NW of Ccolo, Peru","earthquake",8.1,5.5,0.051,118,"reviewed","us","us"
2019-01-25 04:45:22,-14.5333,-75.3517,60.5,5.7,"mww",NA,78,2.917,1.04,"us","us2000j8n4","2019-04-12T17:14:50.040Z","16km W of Rio Grande, Peru","earthquake",7.7,1.9,0.047,43,"reviewed","us","us"
2019-01-24 15:56:02,-9.6306,-74.6628,71.71,5.1,"mb",NA,57,2.704,0.98,"us","us2000j8be","2019-04-12T17:14:39.040Z","128km S of Campoverde, Peru","earthquake",3.7,6.9,0.066,74,"reviewed","us","us"
2019-01-23 06:39:19,-14.7157,-71.9011,91.51,4.3,"mb",NA,119,3.684,0.88,"us","us2000j7ng","2019-04-12T17:14:07.040Z","35km SSE of Santo Tomas, Peru","earthquake",8,6,0.114,22,"reviewed","us","us"
2019-01-23 06:18:51,-14.4978,-76.3351,10,4.2,"mb",NA,206,2.543,0.93,"us","us2000j7n9","2019-04-12T17:14:06.040Z","70km S of Paracas, Peru","earthquake",4.7,2,0.215,6,"reviewed","us","us"
2019-01-23 01:38:42,-14.5471,-76.6798,10,4.4,"mb",NA,187,2.549,0.92,"us","us2000j7li","2019-04-12T17:14:03.040Z","87km SSW of Paracas, Peru","earthquake",6.6,2,0.268,4,"reviewed","us","us"
2019-01-18 21:27:01,-3.2663,-76.818,103,5.7,"mww",NA,25,2.562,0.72,"us","us2000j63c","2019-04-05T21:41:00.040Z","173km N of Barranca, Peru","earthquake",7,1.8,0.037,72,"reviewed","us","us"
2019-01-16 12:59:05,-2.8718,-76.1302,38.28,4.2,"mb",NA,139,3.862,0.88,"us","us2000jbt1","2019-04-05T21:41:03.040Z","225km NNE of Barranca, Peru","earthquake",6.9,9.9,0.16,11,"reviewed","us","us"
2019-01-15 20:24:08,-8.9422,-79.0533,57.59,5.2,"mb",NA,89,1.91,0.67,"us","us2000j481","2019-04-05T21:40:58.040Z","45km W of Puerto Santa, Peru","earthquake",8.7,5.6,0.032,321,"reviewed","us","us"
2019-01-14 22:48:08,-17.6744,-70.6526,96.3,5.2,"mb",NA,160,0.753,0.71,"us","us1000is4x","2019-04-02T20:51:14.040Z","31km SSW of Ilabaya, Peru","earthquake",7.4,6.2,0.088,42,"reviewed","us","us"
2019-01-14 21:16:26,-14.9755,-72.5924,122.41,4,"mb",NA,147,3.96,0.78,"us","us1000is51","2019-04-02T20:51:15.040Z","41km NW of Orcopampa, Peru","earthquake",10.2,21.5,0.26,4,"reviewed","us","us"
2019-01-14 05:05:14,-16.6061,-69.5599,194.39,4.3,"mb",NA,99,0.98,0.74,"us","us1000is4h","2019-04-02T20:51:11.040Z","44km SSW of Juli, Peru","earthquake",8.5,9.1,0.307,3,"reviewed","us","us"
2019-01-13 16:53:11,-15.8636,-71.9032,117.72,4.3,"mb",NA,129,2.887,1.26,"us","us2000j3jc","2019-04-02T20:52:43.040Z","20km NE of Lluta, Peru","earthquake",9.4,16.1,0.116,21,"reviewed","us","us"
2019-01-08 10:00:10,-4.6078,-74.0062,10,5.2,"mww",NA,33,3.36,0.84,"us","us2000j1c8","2019-04-02T20:51:22.040Z","54km W of Saquena, Peru","earthquake",6.4,1.7,0.055,32,"reviewed","us","us"
2019-01-07 05:52:33,-10.6072,-78.152,62.28,4.6,"mb",NA,149,1.879,0.59,"us","us2000j10e","2019-03-08T17:50:18.040Z","35km W of Paramonga, Peru","earthquake",7.4,7.7,0.066,68,"reviewed","us","us"
2019-01-06 11:19:34,-2.1685,-79.2408,10,4.3,"mb",NA,129,0.296,0.61,"us","us2000j0t0","2019-03-08T17:50:17.040Z","19km E of Coronel Marcelino Mariduena, Ecuador","earthquake",4,2,0.106,25,"reviewed","us","us"
2019-01-06 11:06:20,-15.1888,-70.8297,30.6,5,"mb",NA,116,2.505,0.77,"us","us2000j0ss","2019-03-08T17:50:17.040Z","42km SW of Ayaviri, Peru","earthquake",7.2,5.8,0.054,109,"reviewed","us","us"
